0.0,0.0.1,0.0.2,0.0.3
14237,27907,1,11
21545,9481,1,11
9057,9481,1,11
3206,9481,1,11
18852,9481,1,11
11114,9481,1,11
15245,9481,1,11
31208,9481,1,11
32831,9481,1,11
29812,9481,1,11
14896,9481,1,11
6489,5197,1,11
25857,5197,1,11
9997,5197,1,11
28989,5197,1,11
4646,5197,1,11
27301,8720,1,11
10479,3059,1,11
10643,3059,1,11
15675,3059,1,11
13198,3059,1,11
24662,13308,1,11
24662,31580,1,11
12021,2786,1,11
24095,2786,1,11
26197,2786,1,11
10797,2786,1,11
9738,33062,1,11
28994,33062,1,11
32416,33062,1,11
17724,4958,1,11
5052,4958,1,11
26005,4958,1,11
12190,3557,1,11
2914,3557,1,11
1865,3557,1,11
12595,3557,1,11
29177,3557,1,11
32027,3557,1,11
17077,3557,1,11
871,3557,1,11
6506,3557,1,11
7867,3557,1,11
31195,3557,1,11
5200,3557,1,11
16880,3557,1,11
34411,3557,1,11
12190,30708,1,11
29342,30708,1,11
7223,30708,1,11
12627,30708,1,11
12923,30708,1,11
12190,9631,1,11
1865,9631,1,11
12595,9631,1,11
2914,9631,1,11
29177,9631,1,11
32027,9631,1,11
17077,9631,1,11
871,9631,1,11
6506,9631,1,11
7867,9631,1,11
14875,9631,1,11
21794,9631,1,11
126,9631,1,11
12190,28316,1,11
2914,28316,1,11
29177,28316,1,11
32027,28316,1,11
1865,28316,1,11
12595,28316,1,11
17077,28316,1,11
871,28316,1,11
6506,28316,1,11
7867,28316,1,11
12190,26384,1,11
2914,26384,1,11
29177,26384,1,11
32027,26384,1,11
1865,26384,1,11
12595,26384,1,11
17077,26384,1,11
871,26384,1,11
6506,26384,1,11
7867,26384,1,11
32732,18256,1,11
18076,18256,1,11
33458,18256,1,11
7966,18256,1,11
9891,18256,1,11
21357,18256,1,11
15495,18256,1,11
23398,18256,1,11
7118,18256,1,11
2715,18256,1,11
9798,18256,1,11
3681,4558,1,11
31149,24194,1,11
1812,24194,1,11
4995,24194,1,11
26729,24194,1,11
4081,24194,1,11
26103,24194,1,11
18342,24194,1,11
20107,24194,1,11
4522,24194,1,11
18974,24194,1,11
21127,24194,1,11
22475,24194,1,11
9787,24194,1,11
29523,24194,1,11
33053,24194,1,11
23999,24194,1,11
20421,24194,1,11
6077,24194,1,11
21531,24194,1,11
13809,725,1,11
1812,725,1,11
9595,725,1,11
30286,725,1,11
4729,725,1,11
10994,725,1,11
29928,725,1,11
32531,725,1,11
18247,725,1,11
12889,725,1,11
16557,725,1,11
24099,725,1,11
18744,725,1,11
27241,725,1,11
17755,725,1,11
20367,725,1,11
5704,725,1,11
31149,34071,1,11
1812,34071,1,11
4081,34071,1,11
29523,34071,1,11
33053,34071,1,11
23999,34071,1,11
28828,34071,1,11
8033,34071,1,11
29624,34071,1,11
32569,34071,1,11
4771,34071,1,11
20421,34071,1,11
6077,34071,1,11
21531,34071,1,11
19793,7666,1,11
10890,7666,1,11
30349,7666,1,11
15250,7666,1,11
24275,7666,1,11
15711,7666,1,11
32027,15425,1,11
4081,15425,1,11
3422,15425,1,11
15507,15425,1,11
22769,15425,1,11
3943,15425,1,11
19152,15425,1,11
21992,11332,1,11
6359,11332,1,11
27305,11332,1,11
14268,11332,1,11
16771,11332,1,11
10615,11332,1,11
30855,33151,1,11
11372,33151,1,11
2870,33151,1,11
8851,33151,1,11
11114,16631,1,11
15245,16631,1,11
31208,16631,1,11
9057,16631,1,11
3206,16631,1,11
21545,16631,1,11
32831,16631,1,11
18852,16631,1,11
29812,16631,1,11
14896,16631,1,11
11114,33192,1,11
15245,33192,1,11
31208,33192,1,11
9057,33192,1,11
3206,33192,1,11
21545,33192,1,11
32831,33192,1,11
18852,33192,1,11
29812,33192,1,11
14896,33192,1,11
23782,6907,1,11
12540,6907,1,11
21545,6907,1,11
25455,6907,1,11
14146,6907,1,11
17478,6907,1,11
5306,6907,1,11
12553,6907,1,11
7274,6907,1,11
19143,6907,1,11
22999,6907,1,11
23959,6907,1,11
23514,6907,1,11
9057,6907,1,11
3206,6907,1,11
18852,6907,1,11
29812,6907,1,11
11114,6907,1,11
31208,6907,1,11
14896,6907,1,11
32831,6907,1,11
15245,6907,1,11
21545,14428,1,11
9057,14428,1,11
11114,14428,1,11
15245,14428,1,11
31208,14428,1,11
3206,14428,1,11
32831,14428,1,11
18852,14428,1,11
29812,14428,1,11
14896,14428,1,11
21545,8114,1,11
9057,8114,1,11
11114,8114,1,11
15245,8114,1,11
18595,8114,1,11
31208,8114,1,11
3206,8114,1,11
32831,8114,1,11
18852,8114,1,11
29812,8114,1,11
14896,8114,1,11
21545,25030,1,11
9057,25030,1,11
11114,25030,1,11
15245,25030,1,11
31208,25030,1,11
3206,25030,1,11
32831,25030,1,11
18852,25030,1,11
29812,25030,1,11
14896,25030,1,11
21545,3118,1,11
9057,3118,1,11
11114,3118,1,11
15245,3118,1,11
20592,3118,1,11
31208,3118,1,11
3206,3118,1,11
21913,3118,1,11
32831,3118,1,11
18852,3118,1,11
29812,3118,1,11
14896,3118,1,11
21545,3825,1,11
9057,3825,1,11
3206,3825,1,11
18852,3825,1,11
11114,3825,1,11
15245,3825,1,11
31208,3825,1,11
32831,3825,1,11
29812,3825,1,11
14896,3825,1,11
21545,28177,1,11
9057,28177,1,11
3206,28177,1,11
18852,28177,1,11
11114,28177,1,11
15245,28177,1,11
31208,28177,1,11
32831,28177,1,11
29812,28177,1,11
14896,28177,1,11
21545,950,1,11
9057,950,1,11
3206,950,1,11
18852,950,1,11
29812,950,1,11
11114,950,1,11
15245,950,1,11
31208,950,1,11
32831,950,1,11
14896,950,1,11
21545,27338,1,11
9057,27338,1,11
3206,27338,1,11
18852,27338,1,11
29812,27338,1,11
11114,27338,1,11
15245,27338,1,11
31208,27338,1,11
32831,27338,1,11
14896,27338,1,11
21545,20752,1,11
9057,20752,1,11
3206,20752,1,11
18852,20752,1,11
29812,20752,1,11
11114,20752,1,11
15245,20752,1,11
31208,20752,1,11
32831,20752,1,11
14896,20752,1,11
21545,5548,1,11
9057,5548,1,11
3206,5548,1,11
18852,5548,1,11
29812,5548,1,11
11114,5548,1,11
15245,5548,1,11
28422,5548,1,11
31208,5548,1,11
14892,5548,1,11
14896,5548,1,11
32831,5548,1,11
21545,17370,1,11
9057,17370,1,11
3206,17370,1,11
18852,17370,1,11
29812,17370,1,11
11114,17370,1,11
31208,17370,1,11
14896,17370,1,11
15245,17370,1,11
18179,17370,1,11
1133,17370,1,11
23113,17370,1,11
32831,17370,1,11
21545,26248,1,11
9057,26248,1,11
3206,26248,1,11
18852,26248,1,11
29812,26248,1,11
11114,26248,1,11
31208,26248,1,11
14896,26248,1,11
15245,26248,1,11
32831,26248,1,11
21545,15161,1,11
9057,15161,1,11
3206,15161,1,11
18852,15161,1,11
29812,15161,1,11
11114,15161,1,11
31208,15161,1,11
14896,15161,1,11
15245,15161,1,11
32831,15161,1,11
871,30353,1,11
8139,30353,1,11
9891,30353,1,11
5661,30353,1,11
11089,30353,1,11
30279,30353,1,11
7058,30353,1,11
29326,30353,1,11
23782,30805,1,11
12540,30805,1,11
25455,30805,1,11
14146,30805,1,11
17478,30805,1,11
5306,30805,1,11
12553,30805,1,11
7274,30805,1,11
19143,30805,1,11
22999,30805,1,11
23959,30805,1,11
23514,30805,1,11
23782,21449,1,11
10446,21449,1,11
12540,21449,1,11
2870,21449,1,11
25455,21449,1,11
14146,21449,1,11
17478,21449,1,11
5306,21449,1,11
12553,21449,1,11
7274,21449,1,11
19143,21449,1,11
22999,21449,1,11
23959,21449,1,11
23514,21449,1,11
7862,21449,1,11
2275,21449,1,11
28727,21449,1,11
12919,21449,1,11
7284,21449,1,11
11673,21449,1,11
27800,21449,1,11
30792,21449,1,11
10688,21449,1,11
23782,1877,1,11
12540,1877,1,11
25455,1877,1,11
14146,1877,1,11
17478,1877,1,11
5306,1877,1,11
12553,1877,1,11
7274,1877,1,11
19143,1877,1,11
22999,1877,1,11
23959,1877,1,11
23514,1877,1,11
23782,2705,1,11
12540,2705,1,11
25455,2705,1,11
14146,2705,1,11
17478,2705,1,11
5306,2705,1,11
12553,2705,1,11
7274,2705,1,11
19143,2705,1,11
22999,2705,1,11
23959,2705,1,11
23514,2705,1,11
23782,17636,1,11
12540,17636,1,11
25455,17636,1,11
14146,17636,1,11
17478,17636,1,11
5306,17636,1,11
12553,17636,1,11
7274,17636,1,11
19143,17636,1,11
22999,17636,1,11
23959,17636,1,11
23514,17636,1,11
10446,33367,1,11
5306,33367,1,11
27800,33367,1,11
30792,33367,1,11
10688,33367,1,11
19164,33367,1,11
17008,33367,1,11
14889,33367,1,11
5828,33367,1,11
3426,33367,1,11
15726,33367,1,11
15102,33367,1,11
32289,33367,1,11
969,33367,1,11
17183,33367,1,11
17478,21999,1,11
14931,21999,1,11
29561,21999,1,11
26595,17956,1,11
30087,20399,1,11
7823,20399,1,11
32855,20399,1,11
18342,6485,1,11
30087,6485,1,11
7823,6485,1,11
18306,6485,1,11
8517,6485,1,11
32369,6485,1,11
33470,6485,1,11
29151,6485,1,11
286,6485,1,11
2667,6485,1,11
7548,6485,1,11
27247,10236,1,11
11114,10236,1,11
18329,10236,1,11
14313,10236,1,11
1511,10236,1,11
27254,10236,1,11
13872,14505,1,11
6698,14505,1,11
16000,14505,1,11
23471,14505,1,11
9934,14505,1,11
14828,14505,1,11
25374,14505,1,11
5165,14505,1,11
20339,14505,1,11
23471,23042,1,11
14828,23042,1,11
6698,23042,1,11
25374,23042,1,11
9934,23042,1,11
5165,23042,1,11
1174,23042,1,11
29255,23042,1,11
16707,23042,1,11
9153,23042,1,11
6351,23042,1,11
18982,23042,1,11
10010,23042,1,11
758,23042,1,11
12276,23042,1,11
16330,23042,1,11
33476,23042,1,11
17587,23042,1,11
20339,23042,1,11
16000,23042,1,11
13872,23042,1,11
33229,1119,1,11
14268,18297,1,11
33093,18297,1,11
33510,18297,1,11
31195,18297,1,11
21493,18297,1,11
7687,18297,1,11
24347,3615,1,11
10015,3615,1,11
8242,3615,1,11
25374,8846,1,11
1166,8846,1,11
19789,8846,1,11
19626,8846,1,11
24351,8846,1,11
34482,8846,1,11
24861,8846,1,11
7273,4142,1,11
1166,4142,1,11
15283,4142,1,11
6506,20731,1,11
10876,20731,1,11
30087,20731,1,11
8550,20731,1,11
7867,30772,1,11
5963,30772,1,11
20290,30772,1,11
23170,30772,1,11
26408,30772,1,11
15982,30772,1,11
4690,30772,1,11
7867,2484,1,11
25338,2484,1,11
20290,2484,1,11
23170,2484,1,11
26408,2484,1,11
15982,2484,1,11
26480,32669,1,11
10010,20187,1,11
16405,20187,1,11
8954,20187,1,11
3347,20187,1,11
30027,20187,1,11
16658,20187,1,11
6712,1377,1,11
10010,1377,1,11
26207,1377,1,11
33575,20241,1,11
9139,20241,1,11
32885,20241,1,11
32347,20241,1,11
6087,20241,1,11
27025,20241,1,11
18342,32884,1,11
18974,32884,1,11
9484,32884,1,11
9551,32884,1,11
11665,32884,1,11
28344,32884,1,11
8242,32884,1,11
25797,32884,1,11
17812,32884,1,11
3856,32884,1,11
16756,32884,1,11
4034,32884,1,11
29085,32884,1,11
25629,32884,1,11
6130,32884,1,11
20120,32884,1,11
30623,32884,1,11
2065,32884,1,11
27129,32884,1,11
19431,32884,1,11
24149,32884,1,11
9551,22957,1,11
11665,22957,1,11
28344,22957,1,11
8242,22957,1,11
25797,22957,1,11
30623,22957,1,11
2065,22957,1,11
19793,1764,1,11
10890,1764,1,11
30349,1764,1,11
15250,1764,1,11
15250,4254,1,11
13809,12751,1,11
31149,12751,1,11
30286,12751,1,11
25152,12751,1,11
5661,12751,1,11
9520,12751,1,11
22723,12751,1,11
22769,12751,1,11
31855,12751,1,11
15507,12751,1,11
10888,12751,1,11
12946,12751,1,11
6680,12751,1,11
5594,12751,1,11
1933,12751,1,11
19044,12751,1,11
21503,7561,1,11
6954,7561,1,11
13596,7561,1,11
23710,17637,1,11
24326,17637,1,11
27300,17637,1,11
11372,25948,1,11
14875,25948,1,11
17335,25948,1,11
15308,25948,1,11
2649,25948,1,11
16153,25948,1,11
11813,25948,1,11
7741,271,1,11
14977,271,1,11
27300,271,1,11
25001,271,1,11
12913,8398,1,11
13949,8398,1,11
28812,8398,1,11
17949,8398,1,11
11560,8398,1,11
16581,8398,1,11
14038,8398,1,11
29326,1795,1,11
5930,2383,1,11
31936,2383,1,11
16717,5995,1,11
9212,5995,1,11
2811,5995,1,11
15509,5995,1,11
20325,5995,1,11
24571,5995,1,11
20443,5995,1,11
1107,5995,1,11
28894,5995,1,11
12129,5995,1,11
2053,5995,1,11
17342,5995,1,11
12219,5995,1,11
12918,5995,1,11
30032,5995,1,11
2602,5995,1,11
32071,5995,1,11
23961,5995,1,11
11220,5995,1,11
9212,30478,1,11
20325,30478,1,11
10383,30478,1,11
21390,30478,1,11
3457,30478,1,11
1065,30478,1,11
1480,30478,1,11
17875,13915,1,11
21445,13915,1,11
11458,13915,1,11
9584,13915,1,11
8954,27109,1,11
17875,27109,1,11
22716,27109,1,11
24027,27109,1,11
5106,27109,1,11
29989,27109,1,11
30534,27109,1,11
34378,27109,1,11
1490,34708,1,11
9484,34708,1,11
21512,34708,1,11
19440,34708,1,11
12507,34708,1,11
17195,34708,1,11
22354,34708,1,11
13608,34708,1,11
28832,34708,1,11
25273,34708,1,11
16831,34708,1,11
22492,34708,1,11
10149,34708,1,11
16535,34708,1,11
9484,11552,1,11
3856,11552,1,11
16756,11552,1,11
24558,11552,1,11
4034,11552,1,11
29085,11552,1,11
25629,11552,1,11
6130,11552,1,11
20120,11552,1,11
5833,894,1,11
1300,894,1,11
15767,894,1,11
5833,15260,1,11
1300,15260,1,11
15767,15260,1,11
7273,11732,1,11
9212,11732,1,11
10383,11732,1,11
21390,11732,1,11
12654,11732,1,11
3457,11732,1,11
1065,11732,1,11
25315,11732,1,11
23785,11732,1,11
20859,11732,1,11
1480,11732,1,11
14977,30576,1,11
7920,30576,1,11
23172,30576,1,11
5017,30576,1,11
6989,30576,1,11
23174,30576,1,11
23736,30576,1,11
29345,30576,1,11
119,30576,1,11
27766,30576,1,11
28761,30576,1,11
13646,30576,1,11
25591,30576,1,11
23104,30576,1,11
29609,30576,1,11
3302,30576,1,11
4391,30576,1,11
29870,30576,1,11
22550,30576,1,11
26141,30576,1,11
7181,30576,1,11
7920,11514,1,11
2447,11514,1,11
22704,11514,1,11
7920,8213,1,11
2447,8213,1,11
22704,8213,1,11
7920,10918,1,11
2447,10918,1,11
6152,10918,1,11
22704,10918,1,11
7920,30506,1,11
2447,30506,1,11
22704,30506,1,11
7920,11861,1,11
2447,11861,1,11
22704,11861,1,11
7920,10524,1,11
2447,10524,1,11
22704,10524,1,11
7920,17120,1,11
2447,17120,1,11
22704,17120,1,11
16000,18546,1,11
4248,18546,1,11
19492,18546,1,11
11892,18546,1,11
7307,18546,1,11
6359,1684,1,11
20325,1684,1,11
9584,1684,1,11
31984,1684,1,11
18595,1684,1,11
6030,1684,1,11
27971,1684,1,11
17877,3996,1,11
22183,3996,1,11
19164,3996,1,11
2935,3996,1,11
25021,3996,1,11
22639,3996,1,11
14582,2371,1,11
25239,2371,1,11
7377,2371,1,11
22780,2371,1,11
21433,2371,1,11
10015,2371,1,11
5963,10892,1,11
17755,19521,1,11
20367,19521,1,11
9057,31326,1,11
29425,31326,1,11
25001,31326,1,11
11437,31326,1,11
4426,31326,1,11
1024,6228,1,11
25641,6228,1,11
28551,6228,1,11
3568,16177,1,11
31318,16177,1,11
9158,16177,1,11
6683,16177,1,11
3568,32157,1,11
31318,32157,1,11
9158,32157,1,11
6683,32157,1,11
7290,30148,1,11
27310,30148,1,11
8519,30148,1,11
98,30148,1,11
17354,30148,1,11
23016,30148,1,11
1372,30148,1,11
6956,30148,1,11
14325,30148,1,11
31968,30148,1,11
28126,30148,1,11
514,30148,1,11
2106,30148,1,11
34597,30148,1,11
7290,7795,1,11
27310,7795,1,11
1372,7795,1,11
17354,7795,1,11
23016,7795,1,11
8503,7795,1,11
21925,7795,1,11
31968,7795,1,11
28126,7795,1,11
514,7795,1,11
2106,7795,1,11
34597,7795,1,11
7290,26528,1,11
27310,26528,1,11
1372,26528,1,11
17354,26528,1,11
23016,26528,1,11
8503,26528,1,11
21925,26528,1,11
31968,26528,1,11
28126,26528,1,11
514,26528,1,11
2106,26528,1,11
34597,26528,1,11
7290,25405,1,11
27310,25405,1,11
31968,25405,1,11
28126,25405,1,11
1372,25405,1,11
34597,25405,1,11
514,25405,1,11
2106,25405,1,11
7290,33937,1,11
27310,33937,1,11
31968,33937,1,11
28126,33937,1,11
1372,33937,1,11
514,33937,1,11
2106,33937,1,11
34597,33937,1,11
17354,33937,1,11
23016,33937,1,11
8503,33937,1,11
21925,33937,1,11
1946,8532,1,11
10079,31266,1,11
5930,30488,1,11
23722,30488,1,11
3426,2644,1,11
2115,2644,1,11
29703,2644,1,11
21799,2644,1,11
23440,2644,1,11
20671,2644,1,11
18342,30453,1,11
32369,30453,1,11
33470,30453,1,11
18306,30453,1,11
29151,30453,1,11
286,30453,1,11
2667,30453,1,11
11114,6781,1,11
27598,6781,1,11
32558,6781,1,11
19227,6781,1,11
1271,6781,1,11
11114,33118,1,11
27598,33118,1,11
32558,33118,1,11
19227,33118,1,11
1271,33118,1,11
17405,33118,1,11
11114,28653,1,11
27598,28653,1,11
32558,28653,1,11
19227,28653,1,11
1271,28653,1,11
31881,20209,1,11
8139,20209,1,11
28518,20209,1,11
17812,20209,1,11
22519,20209,1,11
25160,20209,1,11
4187,3663,1,11
29326,3663,1,11
16834,3663,1,11
18835,3663,1,11
32714,3663,1,11
22235,3663,1,11
4187,29231,1,11
29326,29231,1,11
16834,29231,1,11
18835,29231,1,11
32714,29231,1,11
23100,10307,1,11
18366,10307,1,11
32714,10307,1,11
3011,10307,1,11
1489,10307,1,11
3736,10307,1,11
32294,10307,1,11
23100,22439,1,11
18366,22439,1,11
32714,22439,1,11
3011,22439,1,11
1489,22439,1,11
3736,22439,1,11
32294,22439,1,11
28945,34283,1,11
13094,34283,1,11
10927,34283,1,11
34533,34283,1,11
30277,34283,1,11
2365,34283,1,11
30992,31667,1,11
19166,31667,1,11
10994,26198,1,11
19849,26198,1,11
17811,26198,1,11
3815,26198,1,11
11299,26198,1,11
26412,26198,1,11
7134,26198,1,11
4908,26198,1,11
14668,24023,1,11
8946,24023,1,11
24300,24023,1,11
6620,24023,1,11
23496,24023,1,11
30286,17194,1,11
15729,17194,1,11
27214,17194,1,11
24226,17194,1,11
29860,17194,1,11
34707,17194,1,11
16598,3759,1,11
17090,3759,1,11
10615,3759,1,11
27418,3759,1,11
15213,3759,1,11
2811,11390,1,11
16147,11390,1,11
10073,11390,1,11
1933,31864,1,11
5594,31864,1,11
5551,34426,1,11
32990,34426,1,11
18179,23819,1,11
1133,23819,1,11
23113,23819,1,11
32103,22824,1,11
31285,22824,1,11
28989,22824,1,11
4153,22824,1,11
7565,22824,1,11
19653,22824,1,11
30284,22824,1,11
12952,22824,1,11
15005,22824,1,11
13598,22824,1,11
9057,27713,1,11
15245,27713,1,11
13094,27713,1,11
25001,27713,1,11
31859,27713,1,11
18569,27713,1,11
9057,12960,1,11
13094,12960,1,11
27979,12960,1,11
26289,12960,1,11
10352,12960,1,11
18064,12960,1,11
18686,12960,1,11
5405,12960,1,11
5721,12960,1,11
25001,19411,1,11
23815,19411,1,11
3121,19411,1,11
19152,16696,1,11
13657,16696,1,11
3257,16696,1,11
32989,16696,1,11
904,16696,1,11
16969,16696,1,11
12825,16696,1,11
19152,33345,1,11
13657,33345,1,11
3257,33345,1,11
32989,33345,1,11
904,33345,1,11
16969,33345,1,11
12825,33345,1,11
3856,11925,1,11
2876,11925,1,11
32338,11925,1,11
14875,29833,1,11
31527,180,1,11
15080,180,1,11
26582,180,1,11
13872,30952,1,11
16330,30952,1,11
14284,30952,1,11
15614,30952,1,11
25038,30952,1,11
21147,30952,1,11
4149,30952,1,11
28894,30952,1,11
20793,30952,1,11
33609,30952,1,11
28002,30952,1,11
13872,13918,1,11
16330,13918,1,11
14284,13918,1,11
15614,13918,1,11
25038,13918,1,11
21147,13918,1,11
4149,13918,1,11
28894,13918,1,11
20793,13918,1,11
33609,13918,1,11
28002,13918,1,11
13872,33478,1,11
16330,33478,1,11
14284,33478,1,11
15614,33478,1,11
25038,33478,1,11
21147,33478,1,11
4149,33478,1,11
28894,33478,1,11
20793,33478,1,11
33609,33478,1,11
28002,33478,1,11
26480,5851,1,11
31566,5851,1,11
24752,5851,1,11
33930,28445,1,11
3407,28445,1,11
31481,28445,1,11
9196,28445,1,11
30135,28445,1,11
28444,28445,1,11
19734,28445,1,11
21699,28445,1,11
34581,28445,1,11
6142,28445,1,11
13389,28445,1,11
15671,28445,1,11
17935,28445,1,11
33930,24726,1,11
3407,24726,1,11
31481,24726,1,11
9196,24726,1,11
30135,24726,1,11
28444,24726,1,11
19734,24726,1,11
21699,24726,1,11
34581,24726,1,11
6142,24726,1,11
13389,24726,1,11
15671,24726,1,11
17935,24726,1,11
33930,30999,1,11
3407,30999,1,11
31481,30999,1,11
9196,30999,1,11
30135,30999,1,11
28444,30999,1,11
19734,30999,1,11
21699,30999,1,11
34581,30999,1,11
6142,30999,1,11
13389,30999,1,11
15671,30999,1,11
17935,30999,1,11
21874,30999,1,11
1413,30999,1,11
5955,30999,1,11
20886,30999,1,11
33930,13125,1,11
3407,13125,1,11
31481,13125,1,11
9196,13125,1,11
30135,13125,1,11
28444,13125,1,11
19734,13125,1,11
21699,13125,1,11
34581,13125,1,11
6142,13125,1,11
13389,13125,1,11
15671,13125,1,11
17935,13125,1,11
13872,19201,1,11
30572,19201,1,11
15999,19201,1,11
29936,19201,1,11
29108,19201,1,11
5113,19201,1,11
1586,19201,1,11
32747,19201,1,11
27647,19201,1,11
6427,19201,1,11
13872,19051,1,11
30572,19051,1,11
15999,19051,1,11
29936,19051,1,11
29108,19051,1,11
5113,19051,1,11
1586,19051,1,11
32747,19051,1,11
27647,19051,1,11
6427,19051,1,11
30135,34281,1,11
31703,34281,1,11
11475,34281,1,11
29079,34281,1,11
7076,34281,1,11
6106,34281,1,11
19864,34281,1,11
8708,34281,1,11
26843,269,1,11
14101,269,1,11
20723,269,1,11
3140,269,1,11
26843,3345,1,11
14101,3345,1,11
20723,3345,1,11
3140,3345,1,11
26843,14335,1,11
14101,14335,1,11
20723,14335,1,11
3140,14335,1,11
18686,6093,1,11
26843,6093,1,11
14101,6093,1,11
20723,6093,1,11
3140,6093,1,11
26843,16097,1,11
14101,16097,1,11
20723,16097,1,11
3140,16097,1,11
26843,17465,1,11
14101,17465,1,11
20723,17465,1,11
3140,17465,1,11
26843,25916,1,11
14101,25916,1,11
20723,25916,1,11
3140,25916,1,11
26843,29254,1,11
14101,29254,1,11
20723,29254,1,11
3140,29254,1,11
26843,16565,1,11
14101,16565,1,11
20723,16565,1,11
3140,16565,1,11
26843,8103,1,11
14101,8103,1,11
20723,8103,1,11
3140,8103,1,11
26843,23168,1,11
14101,23168,1,11
20723,23168,1,11
3140,23168,1,11
26843,6441,1,11
14101,6441,1,11
20723,6441,1,11
3140,6441,1,11
25384,12539,1,11
24707,12539,1,11
29759,12539,1,11
20944,12539,1,11
16725,12539,1,11
14975,12539,1,11
30812,12539,1,11
25384,10564,1,11
24707,10564,1,11
29759,10564,1,11
20944,10564,1,11
16725,10564,1,11
14975,10564,1,11
8242,16737,1,11
10015,16737,1,11
24347,16737,1,11
13094,25089,1,11
19227,25089,1,11
23473,25089,1,11
4426,25089,1,11
7326,25089,1,11
34380,25089,1,11
17737,6509,1,11
33575,6509,1,11
9139,6509,1,11
32885,6509,1,11
32347,6509,1,11
6087,6509,1,11
27025,6509,1,11
24662,6509,1,11
11014,6509,1,11
17824,6509,1,11
9686,6509,1,11
14066,4622,1,11
18789,4622,1,11
23865,4622,1,11
28567,4622,1,11
14710,4622,1,11
14066,28652,1,11
18789,28652,1,11
23865,28652,1,11
28567,28652,1,11
14710,28652,1,11
14099,5568,1,11
6698,5568,1,11
17587,5568,1,11
27662,5568,1,11
20603,5568,1,11
10597,5568,1,11
28308,5568,1,11
21648,33457,1,11
31753,33457,1,11
12710,33457,1,11
851,33457,1,11
24696,33457,1,11
3347,12449,1,11
4178,12449,1,11
13949,12449,1,11
10971,12449,1,11
19359,12449,1,11
7690,12449,1,11
20720,12449,1,11
19131,12449,1,11
1592,12449,1,11
5649,12449,1,11
6845,17011,1,11
3453,17011,1,11
13359,17011,1,11
9106,17011,1,11
13318,17011,1,11
2653,17011,1,11
19919,26790,1,11
12571,26790,1,11
6989,26790,1,11
25021,26790,1,11
30572,26790,1,11
20269,26790,1,11
9255,26790,1,11
5963,17841,1,11
28776,17841,1,11
5963,14703,1,11
15350,763,1,11
12582,763,1,11
33943,763,1,11
8291,763,1,11
1281,763,1,11
14456,763,1,11
15350,34028,1,11
12582,34028,1,11
33943,34028,1,11
8291,34028,1,11
1281,34028,1,11
15350,6189,1,11
4981,6189,1,11
12582,6189,1,11
33943,6189,1,11
8291,6189,1,11
1281,6189,1,11
24711,6189,1,11
21395,6189,1,11
30109,6189,1,11
14471,6189,1,11
3491,6189,1,11
12654,6189,1,11
2092,6189,1,11
843,6189,1,11
25073,6189,1,11
29545,1896,1,11
12582,1896,1,11
30660,1896,1,11
29545,16383,1,11
12582,16383,1,11
30660,16383,1,11
4981,15588,1,11
24711,15588,1,11
21395,15588,1,11
30109,15588,1,11
14471,15588,1,11
3491,15588,1,11
12654,15588,1,11
2092,15588,1,11
843,15588,1,11
15471,15588,1,11
28998,17483,1,11
9738,17483,1,11
76,17483,1,11
23361,17483,1,11
31711,17483,1,11
34581,31686,1,11
28089,31686,1,11
29473,31686,1,11
19343,31686,1,11
1968,31686,1,11
19092,31686,1,11
4427,31686,1,11
14965,31686,1,11
30147,31686,1,11
30765,31686,1,11
18287,31686,1,11
12768,31686,1,11
33261,31686,1,11
3453,34259,1,11
32338,34259,1,11
22840,34259,1,11
6079,34259,1,11
2653,34259,1,11
18442,34259,1,11
11350,34259,1,11
32822,34259,1,11
26054,34259,1,11
30871,34259,1,11
24433,34259,1,11
5769,34259,1,11
16717,27577,1,11
29186,27577,1,11
14889,22978,1,11
7181,22978,1,11
5594,22978,1,11
33183,22978,1,11
28994,22978,1,11
22587,22835,1,11
28989,22835,1,11
33075,22835,1,11
4646,22835,1,11
6489,22835,1,11
1878,13993,1,11
15209,13993,1,11
29620,13993,1,11
32618,13993,1,11
17737,13993,1,11
5017,8626,1,11
2053,8626,1,11
23961,8626,1,11
